material_id,formula,band_gap,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,e_total,e_electronic,e_ionic
mp-505702,Pb2CO4,3.4158,6.0,82.0,76.0,28.857142857142858,30.36734693877551,8.0,77.0,87.0,10.0,83.85714285714286,3.591836734693877,87.0,12.0107,207.2,195.1893,70.05832857142856,78.3666693877551,15.9994,54.8,3823.0,3768.2,749.0600000000001,878.2685714285716,54.8,14.0,16.0,2.0,15.142857142857142,0.979591836734694,16.0,2.0,6.0,4.0,3.142857142857143,1.6326530612244898,2.0,66.0,146.0,80.0,90.28571428571428,31.83673469387756,66.0,2.33,3.44,1.11,2.9957142857142856,0.5077551020408163,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.142857142857143,0.979591836734694,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,4.0,28.0,24.0,12.0,9.142857142857142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,5.64,28.11,22.47,14.04,8.040000000000001,9.105,0.0,4.496,4.496,0.6422857142857143,1.101061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.265306122449,12.0,20.825581686666663,4.220213193333333,16.60536849333333
mp-21497,Pb2SO5,3.1354,8.0,82.0,74.0,27.5,27.25,8.0,81.0,88.0,7.0,85.625,2.3125,87.0,15.9994,207.2,191.2006,65.80775,70.696125,15.9994,54.8,600.61,545.8100000000001,232.9475,222.684375,54.8,14.0,16.0,2.0,15.5,0.75,16.0,2.0,6.0,4.0,3.125,1.4375,2.0,66.0,146.0,80.0,90.875,31.09375,66.0,2.33,3.44,1.11,3.055,0.48125,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.5,0.75,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,28.0,22.0,11.5,8.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.75,2.0,9.105,28.11,19.005,15.941484375,8.545605468749999,9.105,0.0,2.202,2.202,0.27525,0.4816874999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,72.5,76.25,12.0,240.3882827766666,3.9324345800000002,236.4558481966666
mp-30957,Pr(PO3)3,5.4848,8.0,59.0,51.0,13.538461538461538,7.668639053254438,8.0,17.0,87.0,70.0,80.6923076923077,9.798816568047336,87.0,15.9994,140.90765,124.90825,29.063348923076923,18.08854466272189,15.9994,54.8,1204.0,1149.2,203.77692307692308,206.2757396449704,54.8,3.0,16.0,13.0,14.76923076923077,1.810650887573964,16.0,2.0,6.0,4.0,2.5384615384615383,0.7455621301775147,2.0,66.0,203.0,137.0,86.0,27.692307692307693,66.0,1.13,3.44,2.31,2.973846153846154,0.6454437869822485,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4615384615384617,0.7455621301775147,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.2307692307692307,0.4260355029585799,0.0,5.0,6.0,1.0,5.6923076923076925,0.4260355029585798,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.076923076923077,0.42603550295858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.8461538461538461,1.5621301775147929,0.0,2.0,11.0,9.0,2.923076923076923,1.2781065088757395,2.0,9.105,35.675,26.57,14.2562087912,7.132442941661537,9.105,0.0,1.625,1.625,0.375,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,23.692307692307693,26.201183431952664,12.0,7.4248354999999995,2.7650717433333334,4.659763756666666
mp-14415,Pr2Be2GeO7,4.273899999999999,4.0,59.0,55.0,17.833333333333332,16.083333333333332,8.0,17.0,87.0,70.0,71.33333333333333,19.55555555555556,87.0,9.012182,140.90765,131.895468,40.37295533333333,38.88940566666666,15.9994,54.8,1560.0,1505.2,593.5833333333334,628.5805555555556,54.8,2.0,16.0,14.0,11.333333333333334,5.888888888888888,16.0,2.0,6.0,4.0,2.833333333333333,1.25,2.0,66.0,203.0,137.0,98.33333333333331,38.5,66.0,1.13,3.44,2.31,2.6241666666666665,0.9518055555555556,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.75,4.0,0.0,10.0,10.0,0.8333333333333334,1.527777777777778,0.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,2.0,14.0,12.0,5.833333333333333,1.5555555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.8333333333333333,3.055555555555556,0.0,0.0,11.0,11.0,3.333333333333333,2.6666666666666665,2.0,7.89,35.675,27.785,14.489166666666668,8.481250000000001,9.105,0.0,0.383,0.383,0.0319166666666666,0.0585138888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,90.41666666666669,91.48611111111111,12.0,12.339958026666666,3.863111096666667,8.476846929999999
mp-753821,Pr3GaO6,3.6286,8.0,59.0,51.0,25.6,21.12,8.0,17.0,87.0,70.0,64.7,28.620000000000005,87.0,15.9994,140.90765,124.90825,58.844235000000005,51.41380200000001,15.9994,54.8,1204.0,1149.2,424.371,467.7774,54.8,3.0,16.0,13.0,11.8,5.279999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,203.0,137.0,112.7,56.040000000000006,66.0,1.13,3.44,2.31,2.584,1.0272,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.8,4.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,3.0,3.0,0.9,1.2600000000000002,0.0,5.0,13.0,8.0,6.4,1.3200000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7,1.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.3,4.62,0.0,2.0,11.0,9.0,5.0,3.6,2.0,9.105,35.675,26.57,18.05125,10.735499999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,71.8,73.32000000000001,12.0,16.270122246666666,4.2896297966666666,11.98049245
mp-556275,Rb2Al2Sb2O7,3.5944000000000003,8.0,51.0,43.0,19.846153846153847,14.863905325443788,8.0,4.0,87.0,83.0,71.76923076923077,20.85207100591716,87.0,15.9994,121.76,105.7606,44.64726747692308,36.287158475739645,15.9994,54.8,933.47,878.6700000000001,360.2323076923077,343.6262721893491,54.8,1.0,16.0,15.0,13.076923076923077,3.739644970414201,16.0,2.0,5.0,3.0,3.076923076923077,1.1834319526627222,2.0,66.0,220.0,154.0,109.3846153846154,46.72189349112427,66.0,0.82,3.44,2.62,2.5415384615384613,0.9675739644970416,3.44,1.0,2.0,1.0,1.8461538461538465,0.2603550295857987,2.0,0.0,4.0,4.0,2.769230769230769,1.396449704142012,4.0,0.0,10.0,10.0,1.5384615384615383,2.603550295857988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.153846153846154,2.7218934911242605,6.0,0.0,1.0,1.0,0.1538461538461538,0.2603550295857988,0.0,0.0,5.0,5.0,2.3076923076923075,1.041420118343195,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.4615384615384617,0.9467455621301776,2.0,9.105,90.7225,81.61749999999999,26.25076923076923,21.471065088757392,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,101.84615384615384,96.75739644970416,12.0,7.339412816666666,3.0857109900000004,4.253701826666666
mp-8450,Rb2Li2GeO4,3.3651,3.0,37.0,34.0,16.0,12.88888888888889,8.0,1.0,87.0,86.0,48.55555555555556,40.93827160493827,87.0,6.941,85.4678,78.5268,35.71724444444445,30.31641481481481,15.9994,54.8,1211.4,1156.6,329.21111111111105,251.3659259259259,54.8,1.0,16.0,15.0,9.11111111111111,7.209876543209877,16.0,2.0,5.0,3.0,2.888888888888889,1.1851851851851851,2.0,66.0,220.0,154.0,120.0,48.0,66.0,0.82,3.44,2.62,2.152222222222222,1.1446913580246916,3.44,1.0,2.0,1.0,1.5555555555555556,0.4938271604938272,2.0,0.0,4.0,4.0,2.0,1.7777777777777777,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.666666666666667,3.259259259259259,6.0,0.0,1.0,1.0,0.4444444444444444,0.4938271604938272,0.0,0.0,4.0,4.0,1.3333333333333333,1.1851851851851851,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7777777777777777,0.691358024691358,2.0,9.105,90.7225,81.61749999999999,30.45074074073333,26.787448559674075,9.105,0.0,0.383,0.383,0.0425555555555555,0.0756543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,132.11111111111111,106.76543209876544,12.0,10.082011676666665,2.854054806666666,7.22795687
mp-8449,Rb2Li2SiO4,3.8516,3.0,37.0,34.0,14.0,10.22222222222222,8.0,1.0,87.0,86.0,48.44444444444444,40.83950617283951,87.0,6.941,85.4678,78.5268,30.76674444444444,24.31158024691358,15.9994,54.8,1687.0,1632.2,382.05555555555554,321.82518518518515,54.8,1.0,16.0,15.0,9.11111111111111,7.209876543209877,16.0,2.0,5.0,3.0,2.7777777777777777,1.037037037037037,2.0,66.0,220.0,154.0,119.0,48.888888888888886,66.0,0.82,3.44,2.62,2.14,1.1555555555555557,3.44,1.0,2.0,1.0,1.5555555555555556,0.4938271604938272,2.0,0.0,4.0,4.0,2.0,1.7777777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.555555555555556,2.271604938271605,6.0,0.0,1.0,1.0,0.4444444444444444,0.4938271604938272,0.0,0.0,4.0,4.0,1.3333333333333333,1.1851851851851851,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7777777777777777,0.691358024691358,2.0,9.105,90.7225,81.61749999999999,30.16574074073333,26.91411522634074,9.105,0.0,0.773,0.773,0.0858888888888888,0.1526913580246913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,132.33333333333334,106.96296296296296,12.0,9.589144283333336,2.7154889033333336,6.873655380000002
mp-1209478,Rb2Li3GaO4,3.5182,3.0,37.0,34.0,14.6,12.24,8.0,1.0,87.0,86.0,43.3,41.1,87.0,6.941,85.4678,78.5268,32.54792,28.602968,15.9994,54.8,453.69,398.89,250.80999999999997,156.808,54.8,1.0,16.0,15.0,8.2,7.2,16.0,2.0,5.0,3.0,2.8,1.12,2.0,66.0,220.0,154.0,121.0,44.0,66.0,0.82,3.44,2.62,2.015,1.14,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,1.7,1.84,4.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,4.2,3.2,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,5.0,5.0,1.3,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,0.8,2.0,9.105,90.7225,81.61749999999999,28.65024999999,24.828900000004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,125.7,103.3,12.0,13.988229043333332,3.057357583333333,10.930871459999999
mp-14363,Rb2LiAsO4,3.5526,3.0,37.0,34.0,17.75,13.4375,8.0,1.0,87.0,86.0,55.125,39.09375,87.0,6.941,85.4678,78.5268,39.599475,31.76469375,15.9994,54.8,1090.0,1035.2,298.47624999999994,243.67625,54.8,1.0,16.0,15.0,10.25,6.9375,16.0,2.0,5.0,3.0,3.0,1.25,2.0,66.0,220.0,154.0,118.875,52.875,66.0,0.82,3.44,2.62,2.3200000000000003,1.12,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.25,3.1875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,90.7225,81.61749999999999,32.0791666666625,29.321666666668747,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,112.625,100.625,12.0,8.535368376666668,2.636356316666667,5.89901206
mp-19123,Rb2LiVO4,3.965,3.0,37.0,34.0,16.5,11.875,8.0,1.0,87.0,86.0,50.375,36.625,87.0,6.941,85.4678,78.5268,36.6019625,28.017803125,15.9994,54.8,2183.0,2128.2,435.10125,441.62187499999993,54.8,1.0,16.0,15.0,9.0,7.0,16.0,2.0,5.0,3.0,3.0,1.25,2.0,66.0,220.0,154.0,123.125,57.125,66.0,0.82,3.44,2.62,2.25125,1.18875,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,3.0,3.0,0.375,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.25,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,9.105,90.7225,81.61749999999999,30.9335416666625,29.894479166668752,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0,8.832028156666668,2.8246168266666665,6.00741133
mp-1541753,Rb2MgO2,3.1754,8.0,37.0,29.0,20.4,13.28,8.0,4.0,87.0,83.0,50.0,36.8,4.0,15.9994,85.4678,69.4684,45.44788,32.015936,15.9994,54.8,923.0,868.2,331.504,236.59840000000003,54.8,1.0,16.0,15.0,7.2,7.040000000000001,1.0,2.0,5.0,3.0,3.4,1.28,2.0,66.0,220.0,154.0,142.6,61.92,66.0,0.82,3.44,2.62,1.966,1.1791999999999998,0.82,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2,2.24,1.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,1.0,9.105,90.7225,81.61749999999999,44.509,36.9708,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,135.2,98.56,12.0,15.083987506666665,3.1409595299999995,11.943027976666663
mp-863025,Rb2MgP4(HO2)8,5.3654,1.0,37.0,36.0,9.096774193548388,5.311134235171696,8.0,4.0,92.0,88.0,81.80645161290323,10.930280957336103,87.0,1.00794,85.4678,84.45985999999999,18.81256670967742,12.093398776274714,15.9994,14.01,923.0,908.99,122.7741935483871,126.30326742976064,54.8,1.0,16.0,15.0,10.580645161290322,6.734651404786681,16.0,1.0,5.0,4.0,2.096774193548387,0.6659729448491155,2.0,31.0,220.0,189.0,74.61290322580645,31.40062434963579,66.0,0.82,3.44,2.62,2.720967741935484,0.7422268470343392,3.44,1.0,2.0,1.0,1.6774193548387095,0.437044745057232,2.0,0.0,4.0,4.0,2.4516129032258065,1.7398543184183144,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.129032258064516,2.1560874089490114,6.0,0.0,1.0,1.0,0.3225806451612903,0.437044745057232,0.0,0.0,3.0,3.0,1.4193548387096775,1.0072840790842872,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7419354838709675,0.59105098855359,2.0,6.615,90.7225,84.1075,15.91019201228387,11.822232793213736,9.105,0.0,7.853,7.853,2.236258064516129,2.8989635796045787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,77.54838709677419,87.15920915712799,12.0,5.82634997,2.331410293333333,3.4949396766666663
mp-19212,Rb2MoO4,4.4469,8.0,42.0,34.0,21.142857142857142,15.020408163265303,8.0,4.0,87.0,83.0,58.0,33.142857142857146,87.0,15.9994,95.96,79.9606,47.27045714285714,35.73835102040816,15.9994,54.8,2896.0,2841.2,534.3028571428571,674.770612244898,54.8,1.0,16.0,15.0,10.285714285714286,6.530612244897959,16.0,2.0,5.0,3.0,3.2857142857142856,1.469387755102041,2.0,66.0,220.0,154.0,122.57142857142856,64.65306122448979,66.0,0.82,3.44,2.62,2.5085714285714285,1.0644897959183677,3.44,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.571428571428571,2.0408163265306123,6.0,0.0,1.0,1.0,0.4285714285714285,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.2857142857142856,1.0612244897959182,2.0,9.105,90.7225,81.61749999999999,33.365,32.77571428571429,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,105.0,106.28571428571428,12.0,8.074090203333334,2.6294556266666667,5.444634576666666
mp-753854,Rb2PH3SeO8,4.099,1.0,37.0,36.0,12.666666666666666,9.644444444444446,8.0,4.0,92.0,88.0,76.8,19.413333333333338,87.0,1.00794,85.4678,84.45985999999999,27.459225466666663,22.804328017777777,15.9994,14.01,494.0,479.99,127.77666666666669,123.34844444444448,54.8,1.0,16.0,15.0,10.933333333333334,6.622222222222222,16.0,1.0,5.0,4.0,2.4,0.9866666666666666,2.0,31.0,220.0,189.0,85.86666666666666,43.13777777777777,66.0,0.82,3.44,2.62,2.7,0.7893333333333333,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6,1.7333333333333334,4.0,0.0,10.0,10.0,0.6666666666666666,1.2444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,4.933333333333334,2.622222222222222,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.4,0.9333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7333333333333334,0.4888888888888889,2.0,6.615,90.7225,84.1075,21.50801587301333,19.18708994708622,9.105,0.0,7.853,7.853,1.7321999999999995,2.4483200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,76.8,87.46666666666667,12.0,6.73588725,2.3233149099999992,4.41257234
mp-1209338,Rb2Sr(PO3)4,5.446239581366221,8.0,38.0,30.0,14.105263157894736,7.711911357340721,8.0,4.0,87.0,83.0,73.26315789473684,21.451523545706376,87.0,15.9994,87.62,71.62060000000001,30.233865684210524,17.98037770637119,15.9994,54.8,1050.0,995.2,189.56421052631575,170.22847645429363,54.8,1.0,16.0,15.0,13.473684210526317,3.833795013850416,16.0,2.0,5.0,3.0,2.6842105263157894,0.8642659279778392,2.0,66.0,220.0,154.0,97.63157894736842,39.95567867036011,66.0,0.82,3.44,2.62,2.77,0.8463157894736841,3.44,1.0,2.0,1.0,1.894736842105263,0.1883656509695291,2.0,0.0,4.0,4.0,3.1578947368421053,1.0637119113573406,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.052631578947368,1.1966759002770082,6.0,0.0,1.0,1.0,0.1052631578947368,0.1883656509695291,0.0,0.0,3.0,3.0,1.894736842105263,0.5983379501385041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4210526315789473,2.0,9.105,90.7225,81.61749999999999,22.90610275688421,17.574388603089197,9.105,0.0,1.625,1.625,0.3421052631578947,0.5401662049861496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,43.94736842105263,58.01662049861496,12.0,6.1265139133333335,2.3882124233333335,3.73830149
mp-1219649,Rb2W(OF2)2,3.1963,8.0,74.0,66.0,22.22222222222222,18.07407407407408,9.0,4.0,93.0,89.0,67.22222222222223,31.703703703703702,93.0,15.9994,183.84,167.8406,51.41866808888889,44.55991016296296,18.9984032,53.5,3695.0,3641.5,515.9466666666667,706.4562962962963,53.5,1.0,17.0,16.0,12.0,6.222222222222222,17.0,2.0,6.0,4.0,3.111111111111111,1.4814814814814816,2.0,57.0,220.0,163.0,106.88888888888889,62.518518518518526,57.0,0.82,3.98,3.16,2.9777777777777774,1.0962962962962963,3.98,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,5.0,5.0,3.111111111111111,2.074074074074074,5.0,0.0,4.0,4.0,0.4444444444444444,0.7901234567901235,0.0,0.0,14.0,14.0,1.5555555555555556,2.765432098765432,0.0,1.0,20.0,19.0,6.888888888888889,3.0123456790123457,7.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,0.8888888888888888,0.5925925925925927,1.0,0.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7777777777777777,1.037037037037037,1.0,9.105,90.7225,81.61749999999999,28.28166666666667,27.751481481481488,9.7075,0.0,1.97,1.97,0.8755555555555555,0.9728395061728397,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,85.66666666666667,95.55555555555556,15.0,9.637525534779785,2.480496153388403,7.157029381391382
